ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,sigma-price,sigma-avail,sigma-url
POOL-00029956,"InChI=1S/C10H7NO2/c12-10(13)9-6-11-5-7-3-1-2-4-8(7)9/h1-6H,(H,12,13)",O=C(O)c1cncc2ccccc12,459.93632858848656,False,['7159-36-6'],1.8390578271,5,,,
POOL-00006626,"InChI=1S/C10H7NO2/c12-10(13)8-2-1-7-3-4-11-6-9(7)5-8/h1-6H,(H,12,13)",O=C(O)c1ccc2ccncc2c1,465.18632858848656,False,['221050-96-0'],1.8370138945,5,,,
POOL-00039640,"InChI=1S/C10H7NO2/c12-10(13)9-8-4-2-1-3-7(8)5-6-11-9/h1-6H,(H,12,13)",O=C(O)c1nccc2ccccc12,459.93632858848656,False,['486-73-7'],1.8384291863,5,,,
POOL-00042392,"InChI=1S/C10H7NO2/c12-9-6-5-7-3-1-2-4-8(7)10(9)11-13/h1-6,12H",O=Nc1c(O)ccc2ccccc12,465.4314410863231,False,"['131-91-9', '2636-79-5']",1.8506531482,5,$76.90/25 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/114693
POOL-00042544,"InChI=1S/C10H7NO2/c12-10(13)8-5-6-11-9-4-2-1-3-7(8)9/h1-6H,(H,12,13)",O=C(O)c1ccnc2ccccc12,459.93632858848656,False,['486-74-8'],1.8299560996,5,$46.00/1 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/174823
POOL-00031154,"InChI=1S/C10H7NO2/c12-10(13)8-4-3-7-2-1-5-11-9(7)6-8/h1-6H,(H,12,13)",O=C(O)c1ccc2cccnc2c1,465.18632858848656,False,['1078-30-4'],1.8404641235,5,,,
POOL-00039718,"InChI=1S/C10H7NO2/c12-10-6-5-9(11-13)7-3-1-2-4-8(7)10/h1-6,12H",O=Nc1ccc(O)c2ccccc12,465.4314410863231,False,"['605-60-7', '4965-30-4']",1.8435323314,5,$134.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph007264
POOL-00033479,"InChI=1S/C10H7NO2/c12-6-7-3-4-9(13)10-8(7)2-1-5-11-10/h1-6,13H",O=Cc1ccc(O)c2ncccc12,465.4314410863231,False,['2598-30-3'],1.841754207,5,$68.10/10 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cds018146
POOL-00042394,"InChI=1S/C10H7NO2/c12-10-8-4-2-1-3-7(8)5-6-9(10)11-13/h1-6,12H",O=Nc1ccc2ccccc2c1O,465.4314410863231,False,"['132-53-6', '6373-60-0']",1.8521374728,5,,,
POOL-00004044,"InChI=1S/C9H9NO2/c1-5-3-7-8(4-6(5)2)12-9(11)10-7/h3-4H,1-2H3,(H,10,11)",Cc1cc2nc(O)oc2cc1C,392.26631033270655,False,['412307-87-0'],1.8249414128,5,,,
POOL-00038404,"InChI=1S/C10H7NO2/c12-10(13)8-3-1-5-9-7(8)4-2-6-11-9/h1-6H,(H,12,13)",O=C(O)c1cccc2ncccc12,459.93632858848656,False,['7250-53-5'],1.8393996875,5,$201.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cds001076
POOL-00007293,"InChI=1S/C10H7NO2/c12-10(13)8-3-1-2-7-4-5-11-6-9(7)8/h1-6H,(H,12,13)",O=C(O)c1cccc2ccncc12,459.93632858848656,False,['61563-43-7'],1.8573790766,5,,,
POOL-00039461,"InChI=1S/C10H7NO2/c12-10(13)8-5-1-3-7-4-2-6-11-9(7)8/h1-6H,(H,12,13)",O=C(O)c1cccc2cccnc12,459.93632858848656,False,['86-59-9'],1.8455641145,5,$34.00/250 MG,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/367796
POOL-00026332,"InChI=1S/C10H9NO/c12-7-10-9-4-2-1-3-8(9)5-6-11-10/h1-6,12H,7H2",OCc1nccc2ccccc12,392.4656418352572,False,['27311-63-3'],1.8265943366,5,,,
POOL-00029045,"InChI=1S/C10H9NO/c12-7-8-3-1-5-10-9(8)4-2-6-11-10/h1-6,12H,7H2",OCc1cccc2ncccc12,392.4656418352572,False,['16178-42-0'],1.8284430697,5,,,
POOL-00016085,"InChI=1S/C10H7NO2/c12-6-7-5-10(13)8-3-1-2-4-9(8)11-7/h1-6H,(H,11,13)",O=Cc1cc(=O)c2ccccc2[nH]1,513.5588270694699,False,['168141-99-9'],1.8317074663,5,,,
POOL-00041211,"InChI=1S/C10H7NO2/c12-10(13)8-3-4-9-7(6-8)2-1-5-11-9/h1-6H,(H,12,13)",O=C(O)c1ccc2ncccc2c1,465.18632858848656,False,['10349-57-2'],1.8370475067,5,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph006820
POOL-00027015,"InChI=1S/C10H8FNO/c1-6-8-4-7(11)2-3-9(8)12-10(6)5-13/h2-5,12H,1H3",Cc1c(C=O)[nH]c2ccc(F)cc12,472.9746358802489,False,['842972-09-2'],1.8667311289,5,,,
POOL-00034239,"InChI=1S/C9H7NO3/c11-9(12)5-7-6-3-1-2-4-8(6)13-10-7/h1-4H,5H2,(H,11,12)",O=C(O)Cc1noc2ccccc12,446.8114695530149,False,['4865-84-3'],1.8330849305,5,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l157759
POOL-00007578,"InChI=1S/C10H7NO2/c12-10(13)8-1-2-9-6-11-4-3-7(9)5-8/h1-6H,(H,12,13)",O=C(O)c1ccc2cnccc2c1,465.18632858848656,False,['106778-43-2'],1.8467458789,5,,,
POOL-00042918,"InChI=1S/C10H9NO/c1-7-5-6-8-3-2-4-9(12)10(8)11-7/h2-6,12H,1H3",Cc1ccc2cccc(O)c2n1,423.10813525322834,False,['826-81-3'],1.8247369502,5,$71.80/100 G,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/h57602
POOL-00005087,"InChI=1S/C8H6BrNO2/c9-6-1-2-7-5(3-6)4-12-8(11)10-7/h1-3H,4H2,(H,10,11)",O=C1Nc2ccc(Br)cc2CO1,337.82978715700074,False,['1017783-09-3'],1.8414711808,5,$32.20/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9884c162?context=bbe
POOL-00007902,"InChI=1S/C10H8FNO/c1-6-9(11)3-2-7-4-8(5-13)12-10(6)7/h2-5,12H,1H3",Cc1c(F)ccc2cc(C=O)[nH]c12,472.97463588024885,False,['883531-54-2'],1.8560405457,5,,,
POOL-00003086,"InChI=1S/C10H8FNO/c1-6-9(11)3-2-8-7(5-13)4-12-10(6)8/h2-5,12H,1H3",Cc1c(F)ccc2c(C=O)c[nH]c12,472.9746358802489,False,['1352396-37-2'],1.8567798546,5,,,
POOL-00025915,"InChI=1S/C10H8O3/c11-10(12)5-7-6-13-9-4-2-1-3-8(7)9/h1-4,6H,5H2,(H,11,12)",O=C(O)Cc1coc2ccccc12,442.1215136171221,False,['64175-51-5'],1.83730571,5,,,
POOL-00035232,"InChI=1S/C9H6BrNO/c10-7-4-3-6-2-1-5-11-8(6)9(7)12/h1-5,12H",Oc1c(Br)ccc2cccnc12,427.7980911891212,False,['13019-32-4'],1.8329734081,5,$168.00/5 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/722049
POOL-00032035,"InChI=1S/C9H7NO3/c1-5(11)6-2-3-7-8(4-6)13-9(12)10-7/h2-4H,1H3,(H,10,12)",CC(=O)c1ccc2nc(O)oc2c1,472.6645918161418,False,['54903-09-2'],1.8482511629,5,,,
POOL-00041045,"InChI=1S/C10H7NO2/c12-10(13)8-5-7-3-1-2-4-9(7)11-6-8/h1-6H,(H,12,13)",O=C(O)c1cnc2ccccc2c1,465.18632858848656,False,['6480-68-8'],1.852818843,5,$35.80/1 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/177148
POOL-00010691,"InChI=1S/C9H7NO3/c11-4-6-1-2-8-7(3-6)10-9(12)5-13-8/h1-4H,5H2,(H,10,12)",O=Cc1ccc2c(c1)N=C(O)CO2,384.4462459871492,False,['200195-15-9'],1.8400847141,5,,,
POOL-00034160,"InChI=1S/C9H8O3/c10-7-3-1-6-2-4-9(11)12-8(6)5-7/h1,3,5,10H,2,4H2",O=C1CCc2ccc(O)cc2O1,330.54557464185643,False,['5631-67-4'],1.8226644381,5,,,
POOL-00021223,"InChI=1S/C10H10O2/c11-9-3-1-7-2-4-10(12)6-8(7)5-9/h1,3,5,11H,2,4,6H2",O=C1CCc2ccc(O)cc2C1,328.6105062081271,False,['37827-68-2'],1.8231720688,5,,,
POOL-00009993,"InChI=1S/C8H6BrNO2/c9-5-1-2-7-6(3-5)10-8(11)4-12-7/h1-3H,4H2,(H,10,11)",OC1=Nc2cc(Br)ccc2OC1,348.91113891035343,False,['24036-52-0'],1.8300641336,5,"$256.00
$76.80/10 G","Only 6 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/662348
POOL-00033300,"InChI=1S/C10H7NO2/c12-6-8-4-3-7-2-1-5-11-9(7)10(8)13/h1-6,13H",O=Cc1ccc2cccnc2c1O,465.4314410863231,False,['5683-78-3'],1.843791204,5,,,
POOL-00033506,"InChI=1S/C10H9NO/c1-7-8-4-2-3-5-9(8)11-10(7)6-12/h2-6,11H,1H3",Cc1c(C=O)[nH]c2ccccc12,428.3312418989772,False,['5257-24-9'],1.8396319432,5,$244.00/1 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/774464
POOL-00026300,"InChI=1S/C9H11NO2/c10-7-2-3-8-9(6-7)12-5-1-4-11-8/h2-3,6H,1,4-5,10H2",Nc1ccc2c(c1)OCCCO2,285.85706625991145,False,['175136-34-2'],1.835713618,5,,,
POOL-00010483,"InChI=1S/C9H6BrNO/c10-7-1-2-9-6(3-7)4-8(12)5-11-9/h1-5,12H",Oc1cnc2ccc(Br)cc2c1,391.0480911891211,False,['552330-94-6'],1.8350950273,5,,,
POOL-00031097,"InChI=1S/C9H7NO3/c1-5-10-7-4-2-3-6(9(11)12)8(7)13-5/h2-4H,1H3,(H,11,12)",Cc1nc2cccc(C(=O)O)c2o1,472.66459181614175,False,['52395-92-3'],1.8711567028,5,,,
POOL-00025889,"InChI=1S/C10H9NO/c1-7-3-2-4-9-10(7)8(6-12)5-11-9/h2-6,11H,1H3",Cc1cccc2[nH]cc(C=O)c12,428.3312418989771,False,['4771-48-6'],1.8336725489,5,,,
POOL-00012297,"InChI=1S/C10H8O3/c11-9-5-4-6-7(9)2-1-3-8(6)10(12)13/h1-3H,4-5H2,(H,12,13)",O=C(O)c1cccc2c1CCC2=O,393.1563736409663,False,['56461-20-2'],1.8666506668,5,,,
POOL-00027363,"InChI=1S/C10H9NO/c12-7-8-3-4-10-9(6-8)2-1-5-11-10/h1-6,12H,7H2",OCc1ccc2ncccc2c1,397.7156418352572,False,['100516-88-9'],1.8262934844,5,,,
POOL-00025023,"InChI=1S/C8H7NO2S/c10-5-9-6-3-1-2-4-7(6)12-8(9)11/h1-4,10H,5H2",O=c1sc2ccccc2n1CO,457.2709542723538,False,['72679-97-1'],1.8321711628,5,,,
POOL-00009065,"InChI=1S/C9H6BrNO/c10-8-3-1-2-7-6(5-12)4-11-9(7)8/h1-5,11H",O=Cc1c[nH]c2c(Br)cccc12,433.02119783487,False,['115666-21-2'],1.8426963177,5,,,
POOL-00029414,"InChI=1S/C8H7NO2S/c10-5-9-6-3-1-2-4-7(6)11-8(9)12/h1-4,10H,5H2",OCn1c(=S)oc2ccccc21,457.2709542723538,False,['3161-58-8'],1.8288737373,5,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r240605
POOL-00035814,"InChI=1S/C8H5NO2S/c10-8(11)7-5-3-1-2-4-6(5)12-9-7/h1-4H,(H,10,11)",O=C(O)c1nsc2ccccc12,435.3054103500143,False,['40991-34-2'],1.8325549387,5,,,
POOL-00010123,"InChI=1S/C9H11NO2/c1-11-8-4-2-3-6-7(10)5-12-9(6)8/h2-4,7H,5,10H2,1H3",COc1cccc2c1OCC2N,298.58005142145214,False,['885278-21-7'],1.8283555674,5,,,
POOL-00003402,"InChI=1S/C10H7NO2/c12-4-1-2-8-6-10-9(11-7-8)3-5-13-10/h3,5-7,12H,4H2",OCC#Cc1cnc2ccoc2c1,476.12066966566,False,['1228665-83-5'],1.8355261362,5,,,
POOL-00042397,"InChI=1S/C10H8O2/c11-8-5-7-3-1-2-4-9(7)10(12)6-8/h1-6,11-12H",Oc1cc(O)c2ccccc2c1,421.10813525322834,False,['132-86-5'],1.8472752843,5,$35.60/1 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/n6250
POOL-00013001,"InChI=1S/C9H6BrNO/c10-7-2-1-6-3-8(5-12)11-9(6)4-7/h1-5,11H",O=Cc1cc2ccc(Br)cc2[nH]1,433.02119783487,False,['105191-12-6'],1.8428644709,5,,,
POOL-00033128,"InChI=1S/C10H9NO/c1-7-2-3-10-9(4-7)8(6-12)5-11-10/h2-6,11H,1H3",Cc1ccc2[nH]cc(C=O)c2c1,428.3312418989772,False,['52562-50-2'],1.8440158395,5,"$218.00
$65.40/1 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/134139
POOL-00012520,"InChI=1S/C8H7NO2S/c1-11-5-3-2-4-6-7(5)9-8(10)12-6/h2-4H,1H3,(H,9,10)",COc1cccc2sc(O)nc12,410.3501069254241,False,['80567-66-4'],1.8455462759,5,,,
POOL-00040210,"InChI=1S/C9H7NO2/c10-7-5-6-3-1-2-4-8(6)12-9(7)11/h1-5H,10H2",Nc1cc2ccccc2oc1=O,473.15738428454847,False,['1635-31-0'],1.824660407,5,$222.00/1 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/411183
POOL-00006102,"InChI=1S/C8H5NO2S/c10-8(11)5-2-1-3-6-7(5)12-4-9-6/h1-4H,(H,10,11)",O=C(O)c1cccc2ncsc12,435.3054103500143,False,['677304-83-5'],1.8243748649,5,$69.00/100 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h990f82d2?context=bbe
POOL-00006711,"InChI=1S/C10H11NO/c1-11-5-4-9-3-2-8(7-12)6-10(9)11/h2-6,12H,7H2,1H3",Cn1ccc2ccc(CO)cc21,403.13082597655045,False,['199590-00-6'],1.8601334308,5,$51.75/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97b9f478?context=bbe
POOL-00026200,"InChI=1S/C9H9NO2/c11-7-2-3-8-6(5-7)1-4-9(12)10-8/h2-3,5,11H,1,4H2,(H,10,12)",O=C1CCc2cc(O)ccc2N1,333.30046214401995,False,['54197-66-9'],1.836412764,5,$27.10/1 G,"Estimated to ship on June 23, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/675350
POOL-00042647,"InChI=1S/C10H8O2/c11-9-6-5-7-3-1-2-4-8(7)10(9)12/h1-6,11-12H",Oc1ccc2ccccc2c1O,421.10813525322834,False,['574-00-5'],1.831946653,5,"$174.00
$52.20/250 MG","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/232505
POOL-00012074,"InChI=1S/C10H8O3/c11-9-4-3-6-1-2-7(10(12)13)5-8(6)9/h1-2,5H,3-4H2,(H,12,13)",O=C(O)c1ccc2c(c1)C(=O)CC2,393.1563736409663,False,['60031-08-5'],1.8820501381,5,,,
POOL-00003446,"InChI=1S/C8H6BrNO2/c9-5-1-8-7(10-3-5)2-6(4-11)12-8/h1-3,11H,4H2",OCc1cc2ncc(Br)cc2o1,410.3501069254241,False,['1131335-66-4'],1.8288998108,5,$761.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ade001137
POOL-00024305,"InChI=1S/C10H11NO/c1-7-8-5-6-11-9(8)3-4-10(7)12-2/h3-6,11H,1-2H3",COc1ccc2[nH]ccc2c1C,403.13082597655045,False,['302912-21-6'],1.8451959015,5,,,
POOL-00012132,"InChI=1S/C9H6BrNO/c10-7-2-3-8-6(5-7)1-4-9(12)11-8/h1-5H,(H,11,12)",O=c1ccc2cc(Br)ccc2[nH]1,475.1573842845486,False,['1810-66-8'],1.8352370028,5,,,
POOL-00040118,"InChI=1S/C10H9NO/c1-7-9(6-12)8-4-2-3-5-10(8)11-7/h2-6,11H,1H3",Cc1[nH]c2ccccc2c1C=O,428.3312418989772,False,['5416-80-8'],1.8267964246,5,,,
POOL-00014848,"InChI=1S/C8H5NO2S/c10-8(11)6-4-5-2-1-3-9-7(5)12-6/h1-4H,(H,10,11)",O=C(O)c1cc2cccnc2s1,402.3054103500143,False,['59944-76-2'],1.8333930435,5,$425.50/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h990f9358?context=bbe
POOL-00042593,"InChI=1S/C10H11NO/c12-6-5-8-7-11-10-4-2-1-3-9(8)10/h1-4,7,11-12H,5-6H2",OCCc1c[nH]c2ccccc12,377.9739569094373,False,['526-55-6'],1.8594770893,5,$98.60/5 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/t90301
POOL-00042644,"InChI=1S/C10H8O2/c11-9-5-6-10(12)8-4-2-1-3-7(8)9/h1-6,11-12H",Oc1ccc(O)c2ccccc12,380.60813525322834,False,['571-60-8'],1.8330097727,5,$151.00/10 G,"Estimated to ship on July 10, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/70430
POOL-00029013,"InChI=1S/C8H9NO3/c10-8(11)7-5-3-1-2-4-6(5)12-9-7/h1-4H2,(H,10,11)",O=C(O)c1noc2c1CCCC2,316.10291633062855,False,['90005-77-9'],1.8245556504,5,,,
POOL-00011176,"InChI=1S/C10H8O3/c11-10(12)6-8-5-7-3-1-2-4-9(7)13-8/h1-5H,6H2,(H,11,12)",O=C(O)Cc1cc2ccccc2o1,409.1215136171221,False,['62119-70-4'],1.8554960905,5,,,
POOL-00036733,"InChI=1S/C9H11NO2/c1-2-10-7-3-4-8-9(5-7)12-6-11-8/h3-5,10H,2,6H2,1H3",CCNc1ccc2c(c1)OCO2,285.85706625991145,False,['32953-14-3'],1.8357759812,5,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r427209
POOL-00036364,"InChI=1S/C10H8O3/c11-9-5-8(10(12)13)6-3-1-2-4-7(6)9/h1-4,8H,5H2,(H,12,13)",O=C1CC(C(=O)O)c2ccccc21,381.5111775534198,False,['29427-69-8'],1.8409151203,5,$91.00/1 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/410772
POOL-00004213,"InChI=1S/C9H8FNO2/c1-5-9(12)11-7-4-6(10)2-3-8(7)13-5/h2-5H,1H3,(H,11,12)",CC1Oc2ccc(F)cc2N=C1O,375.877493015742,False,['925005-78-3'],1.8419833712,5,,,
POOL-00012974,"InChI=1S/C9H6BrNO/c10-7-1-2-9-6(3-7)4-8(5-12)11-9/h1-5,11H",O=Cc1cc2cc(Br)ccc2[nH]1,433.02119783487,False,['53590-50-4'],1.8371786956,5,,,
POOL-00026849,"InChI=1S/C9H6BrNO/c10-7-1-2-8-6(5-12)4-11-9(8)3-7/h1-5,11H",O=Cc1c[nH]c2cc(Br)ccc12,433.02119783487,False,"['17826-04-9', '96564-48-6']",1.8408987895,5,$52.20/1 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/666416
POOL-00042668,"InChI=1S/C10H8O2/c11-9-3-1-7-2-4-10(12)6-8(7)5-9/h1-6,11-12H",Oc1ccc2ccc(O)cc2c1,384.3581352532283,False,"['582-17-2', '147398-48-9']",1.8460433291,5,,,
POOL-00042036,"InChI=1S/C10H8O2/c11-9-5-7-3-1-2-4-8(7)6-10(9)12/h1-6,11-12H",Oc1cc2ccccc2cc1O,380.60813525322834,False,['92-44-4'],1.8430472593,5,$141.00/50 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/37760
POOL-00013545,"InChI=1S/C9H8FNO/c1-5-4-6-7(11-5)2-3-8(12)9(6)10/h2-4,11-12H,1H3",Cc1cc2c(F)c(O)ccc2[nH]1,433.2663103327066,False,['288385-88-6'],1.8287143576,5,,,
POOL-00012208,"InChI=1S/C10H11NO/c1-6-7(2)12-10-4-3-8(11)5-9(6)10/h3-5H,11H2,1-2H3",Cc1oc2ccc(N)cc2c1C,428.57635439681377,False,['3782-22-7'],1.864714872,5,$352.30/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena413166664?context=bbe
POOL-00011374,"InChI=1S/C9H6BrNO/c10-7-2-1-6-3-4-11-9(12)8(6)5-7/h1-5H,(H,11,12)",Oc1nccc2ccc(Br)cc12,427.7980911891212,False,['223671-15-6'],1.8360399637,5,"$69.10
$20.73/500 MG","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/749559
POOL-00012759,"InChI=1S/C9H7FO3/c10-6-1-2-7-5(3-6)4-8(13-7)9(11)12/h1-3,8H,4H2,(H,11,12)",O=C(O)C1Cc2cc(F)ccc2O1,361.8774887477606,False,['89197-63-7'],1.8470490127,5,,,
POOL-00031189,"InChI=1S/C9H6O2S/c10-9(11)7-5-12-8-4-2-1-3-6(7)8/h1-5H,(H,10,11)",O=C(O)c1csc2ccccc12,430.7760853370335,False,['5381-25-9'],1.8582993444,5,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph006834
POOL-00013084,"InChI=1S/C8H7NO2S/c1-11-5-2-3-6-7(4-5)12-8(10)9-6/h2-4H,1H3,(H,9,10)",COc1ccc2nc(O)sc2c1,410.3501069254241,False,['40925-65-3'],1.8376274071,5,,,
POOL-00039915,"InChI=1S/C9H6BrNO/c10-7-1-2-9-8(3-7)6(5-12)4-11-9/h1-5,11H",O=Cc1c[nH]c2ccc(Br)cc12,433.02119783487,False,['877-03-2'],1.8414024624,5,$81.60/5 G,"Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/518743
POOL-00022907,"InChI=1S/C9H6F3NO/c10-9(11,12)6-1-2-7-5(3-6)4-8(14)13-7/h1-3H,4H2,(H,13,14)",O=C1Cc2cc(C(F)(F)F)ccc2N1,397.53380714550445,False,['71293-62-4'],1.8438269893,5,$99.70/100 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cds008597
POOL-00007564,"InChI=1S/C10H11NO/c1-7-2-3-9-8(6-12)5-11-10(9)4-7/h2-5,11-12H,6H2,1H3",Cc1ccc2c(CO)c[nH]c2c1,403.13082597655045,False,['437988-53-9'],1.86958553,5,,,
POOL-00026151,"InChI=1S/C8H7NO2S/c1-10-5-2-3-7-6(4-5)9-8(12)11-7/h2-4H,1H3,(H,9,12)",COc1ccc2oc(S)nc2c1,410.3501069254241,False,['49559-83-3'],1.8239197282,5,"$117.00
$70.20/1 G","Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/699993
POOL-00007559,"InChI=1S/C8H5NO2S/c10-8(11)7-4-5-6(12-7)2-1-3-9-5/h1-4H,(H,10,11)",O=C(O)c1cc2ncccc2s1,402.3054103500143,False,['347187-30-8'],1.8418455609,5,,,
POOL-00011436,"InChI=1S/C10H8O3/c11-5-7-6-13-9-4-2-1-3-8(9)10(7)12/h1-4,6,11H,5H2",O=c1c(CO)coc2ccccc12,484.7389947562,False,['37770-89-1'],1.8402836082,5,$134.00/25 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph007744
POOL-00034063,"InChI=1S/C10H11NO/c1-11-9(7-12)6-8-4-2-3-5-10(8)11/h2-6,12H,7H2,1H3",Cn1c(CO)cc2ccccc21,403.13082597655045,False,['1485-22-9'],1.8471819004,5,,,
POOL-00040774,"InChI=1S/C9H6O4/c10-8(11)5-1-2-7-6(3-5)4-13-9(7)12/h1-3H,4H2,(H,10,11)",O=C(O)c1ccc2c(c1)COC2=O,394.60121707902255,False,['4792-29-4'],1.8390060639,5,$99.70/100 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cds014604
POOL-00041473,"InChI=1S/C9H11NO2/c10-6-7-1-2-8-9(5-7)12-4-3-11-8/h1-2,5H,3-4,6,10H2",NCc1ccc2c(c1)OCCO2,285.85706625991145,False,['17413-10-4'],1.8429398644,5,,,
POOL-00027234,"InChI=1S/C9H7NO3/c11-9(12)4-6-1-2-8-7(3-6)10-5-13-8/h1-3,5H,4H2,(H,11,12)",O=C(O)Cc1ccc2ocnc2c1,446.8114695530149,False,['153810-37-8'],1.8482931603,5,,,
POOL-00039990,"InChI=1S/C10H11NO/c1-7-5-8-6-9(12-2)3-4-10(8)11-7/h3-6,11H,1-2H3",COc1ccc2[nH]c(C)cc2c1,403.13082597655045,False,['1076-74-0'],1.8396664972,5,$50.40/1 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/m15451
POOL-00007108,"InChI=1S/C8H5NO3/c10-8(11)7-9-5-3-1-2-4-6(5)12-7/h1-4H,(H,10,11)",O=C(O)c1nc2ccccc2o1,399.5505228478508,False,['21598-08-3'],1.8263733373,5,,,
POOL-00016273,"InChI=1S/C9H5FO2S/c10-6-2-1-5-3-8(9(11)12)13-7(5)4-6/h1-4H,(H,11,12)",O=C(O)c1cc2ccc(F)cc2s1,475.41947931830526,False,['142329-23-5'],1.8676469059,5,,,
POOL-00026898,"InChI=1S/C9H7BrO2/c10-7-1-2-9-6(3-7)4-8(5-11)12-9/h1-4,11H,5H2",OCc1cc2cc(Br)ccc2o1,405.8207819124433,False,['38220-77-8'],1.8462847133,5,,,
POOL-00006207,"InChI=1S/C8H4BrNO3/c9-4-1-2-5-6(3-4)13-10-7(5)8(11)12/h1-3H,(H,11,12)",O=C(O)c1noc2cc(Br)ccc12,477.1939168291226,False,['1123169-17-4'],1.8483650638,5,,,
POOL-00012849,"InChI=1S/C8H9NO3/c1-10-6-2-5(9)3-7-8(6)12-4-11-7/h2-3H,4,9H2,1H3",COc1cc(N)cc2c1OCO2,311.4164369617753,False,['5876-57-3'],1.8433505399,5,,,
POOL-00038181,"InChI=1S/C8H7BrO3/c9-6-2-8-7(11-4-12-8)1-5(6)3-10/h1-2,10H,3-4H2",OCc1cc2c(cc1Br)OCO2,310.6664369617753,False,['6642-34-8'],1.8238482169,5,,,
