ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00016441,"InChI=1S/C12H20O4/c1-3-5-6-7-12(10(13)15-4-2)8-9-16-11(12)14/h3-9H2,1-2H3",CCCCCC1(C(=O)OCC)CCOC1=O,261.7443751081735,False,['82672-10-4'],1.00282724,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s518646
POOL-00041298,"InChI=1S/C11H12O4/c1-7-6-8(10(12)14-2)4-5-9(7)11(13)15-3/h4-6H,1-3H3",COC(=O)c1ccc(C(=O)OC)c(C)c1,395.5744368852867,False,['14186-60-8'],0.9979350401,1,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t304107
POOL-00009057,"InChI=1S/C14H18O4/c1-4-17-13(15)12(14(16)18-5-2)11-8-6-7-10(3)9-11/h6-9,12H,4-5H2,1-3H3",CCOC(=O)C(C(=O)OCC)c1cccc(C)c1,407.5570975365673,False,['94112-78-4'],0.9977018736,1,,,,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008278
POOL-00039744,"InChI=1S/C12H12O6/c1-7(13)16-10-4-5-11(17-8(2)14)12(6-10)18-9(3)15/h4-6H,1-3H3",CC(=O)Oc1ccc(OC(C)=O)c(OC(C)=O)c1,491.3410445633865,False,['613-03-6'],1.0007606184,1,"$68.80
Each/25 g",Check Availability,,$92.30/100 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/132039
POOL-00020287,"InChI=1S/C14H18O4/c1-3-18-14(16)6-4-5-13(15)11-7-9-12(17-2)10-8-11/h7-10H,3-6H2,1-2H3",CCOC(=O)CCCC(=O)c1ccc(OC)cc1,394.7599479118407,False,['25305-58-2'],0.9916482622,1,"$47.15
Each/10 g",,https://www.fishersci.com/shop/products/2-3-dichloro-5-6-dicyano-1-4-benzoquinone-98-thermo-scientific-1/AAA1187909#250g-58-2,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s850179
POOL-00020548,"InChI=1S/C11H16O4S/c1-3-14-8-9-15-16(12,13)11-6-4-10(2)5-7-11/h4-7H,3,8-9H2,1-2H3",CCOCCOS(=O)(=O)c1ccc(C)cc1,408.1156324661524,False,['17178-11-9'],0.9890640871,1,,,,$182.40/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat245151971?context=bbe
POOL-00013666,"InChI=1S/C13H15BrO4/c1-3-17-12(15)11(13(16)18-4-2)9-5-7-10(14)8-6-9/h5-8,11H,3-4H2,1-2H3",CCOC(=O)C(C(=O)OCC)c1ccc(Br)cc1,395.5043501095396,False,['93139-85-6'],0.9991971866,1,,,,$167.00/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/mno000088
POOL-00024446,"InChI=1S/C15H20O4/c1-4-18-13(16)15(3,14(17)19-5-2)11-12-9-7-6-8-10-12/h6-10H,4-5,11H2,1-3H3",CCOC(=O)C(C)(Cc1ccccc1)C(=O)OCC,407.0315315946265,False,['55114-30-2'],0.9988087684,1,,,,,,
POOL-00032703,"InChI=1S/C13H17NO4/c1-5-17-12(15)10-7-11(13(16)18-6-2)9(4)14-8(10)3/h7H,5-6H2,1-4H3",CCOC(=O)c1cc(C(=O)OCC)c(C)nc1C,429.05420282070855,False,['1149-24-2'],1.0026789879,1,"$214.50
Each of 1/nan",Check Availability,,$181.00/5 G,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/120251
POOL-00013914,"InChI=1S/C10H12O5S/c1-14-9-5-4-7(16(3,12)13)6-8(9)10(11)15-2/h4-6H,1-3H3",COC(=O)c1cc(S(C)(=O)=O)ccc1OC,503.94071600151926,False,['63484-12-8'],0.9947818998,1,,,,,,
POOL-00043648,"InChI=1S/C12H11NO3/c1-2-16-12(15)11(14)10(8-13)9-6-4-3-5-7-9/h3-7,10H,2H2,1H3",CCOC(=O)C(=O)C(C#N)c1ccccc1,419.64005525818186,False,['6362-63-6'],0.9985886444,1,"$28.35
Each/5 g",,https://www.fishersci.com/shop/products/ethyl-3-cyano-3-phenylpyruvate-97-thermo-scientific/AAH2695106#6362-63-6,$44.00/5 G,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/151262
POOL-00033176,"InChI=1S/C15H18O5/c1-3-19-14(17)12(13(16)15(18)20-4-2)10-11-8-6-5-7-9-11/h5-9,12H,3-4,10H2,1-2H3",CCOC(=O)C(=O)C(Cc1ccccc1)C(=O)OCC,466.4120339060764,False,['54670-87-0'],0.9940676179,1,,,,$134.00/5 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph006122
POOL-00041060,"InChI=1S/C15H20O4/c1-3-18-14(16)13(15(17)19-4-2)11-10-12-8-6-5-7-9-12/h5-9,13H,3-4,10-11H2,1-2H3",CCOC(=O)C(CCc1ccccc1)C(=O)OCC,381.8664181181493,False,['6628-68-8'],0.9960313035,1,,,,$39.90/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s437999
POOL-00039451,"InChI=1S/C15H20O4/c1-4-15(13(16)18-5-2,14(17)19-6-3)12-10-8-7-9-11-12/h7-11H,4-6H2,1-3H3",CCOC(=O)C(CC)(C(=O)OCC)c1ccccc1,407.0315315946265,False,['76-67-5'],1.0001824557,1,"$68.00
Each/25 g",Check Availability,,,,
POOL-00040747,"InChI=1S/C11H13NO4/c1-3-15-10(13)8-5-9(7-12-6-8)11(14)16-4-2/h5-7H,3-4H2,1-2H3",CCOC(=O)c1cncc(C(=O)OCC)c1,356.07588186361244,False,['4591-56-4'],0.9951081981,1,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s381489
POOL-00017194,"InChI=1S/C10H16O5/c1-2-5-14-9(11)10(12)15-7-8-4-3-6-13-8/h8H,2-7H2,1H3",CCCOC(=O)C(=O)OCC1CCCO1,219.85263754543288,False,['6673-49-0'],0.9894668131,1,,,,,,
POOL-00020157,"InChI=1S/C12H16O7/c1-5-17-11(13)9-7(15-3)8(16-4)10(19-9)12(14)18-6-2/h5-6H2,1-4H3",CCOC(=O)c1oc(C(=O)OCC)c(OC)c1OC,420.3881099097911,False,['55932-09-7'],0.9936847844,1,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s116858
POOL-00032771,"InChI=1S/C12H18O6/c1-16-10(13)7-4-8(11(14)17-2)6-9(5-7)12(15)18-3/h7-9H,4-6H2,1-3H3",COC(=O)C1CC(C(=O)OC)CC(C(=O)OC)C1,279.1555743668406,False,"['52831-11-5', '6998-83-0']",0.9987318544,1,,,,$134.00/5 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000464
POOL-00031064,"InChI=1S/C9H9F3O5S/c1-15-6-4-3-5-7(16-2)8(6)17-18(13,14)9(10,11)12/h3-5H,1-2H3",COc1cccc(OC)c1OS(=O)(=O)C(F)(F)F,501.2449119700564,False,['60319-07-5'],0.9981808849,1,,,,,,
POOL-00031673,"InChI=1S/C15H17NO4/c1-3-19-14(17)13(15(18)20-4-2)12(10-16)11-8-6-5-7-9-11/h5-9,12-13H,3-4H2,1-2H3",CCOC(=O)C(C(=O)OCC)C(C#N)c1ccccc1,474.34501931052927,False,['185067-05-4'],1.0024605706,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s808512
POOL-00038586,"InChI=1S/C10H15O6PS/c1-8-7-9(16-17(11,14-2)15-3)5-6-10(8)18(4,12)13/h5-7H,1-4H3",COP(=O)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,572.0307428287849,False,['14086-35-2'],0.9947277553,1,"$480.00
Each of 1/nan",Check Availability,,$416.00/25 MG,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/32373
POOL-00043654,"InChI=1S/C10H15O5PS/c1-8-7-9(5-6-10(8)17(4)12)15-16(11,13-2)14-3/h5-7H,1-4H3",COP(=O)(OC)Oc1ccc(S(C)=O)c(C)c1,465.7641035106898,False,['6552-13-2'],0.9944005839,1,"$558.00
Each of 1/nan",Check Availability,,,,
POOL-00026506,"InChI=1S/C12H12O6/c1-7(14)17-11-5-9(6-13)4-10(16-3)12(11)18-8(2)15/h4-6H,1-3H3",COc1cc(C=O)cc(OC(C)=O)c1OC(C)=O,491.586157061223,False,['65841-02-3'],0.997872592,1,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r538906
POOL-00033691,"InChI=1S/C13H17NO4/c1-3-5-17-12(15)10-7-11(9-14-8-10)13(16)18-6-4-2/h7-9H,3-6H2,1-2H3",CCCOC(=O)c1cncc(C(=O)OCCC)c1,381.9572004848129,False,['39891-44-6'],0.9949903583,1,,,,,,
POOL-00035205,"InChI=1S/C12H17O4P/c1-3-15-17(14,16-4-2)10-12(13)11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",CCOP(=O)(CC(=O)c1ccccc1)OCC,392.2264725894508,False,['3453-00-7'],0.9990850587,1,"$151.00
Each/1 g",Check Availability,,$79.00/1 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/410756
POOL-00011233,"InChI=1S/C14H18O6/c1-4-18-13(15)12(14(16)19-5-2)20-11-9-7-6-8-10(11)17-3/h6-9,12H,4-5H2,1-3H3",CCOC(=O)C(Oc1ccccc1OC)C(=O)OCC,438.7322798569372,False,['20730-58-9'],0.9960730372,1,,,,$398.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph001431
POOL-00010820,"InChI=1S/C11H17O5PS/c1-3-15-17(12,16-4-2)10-18(13,14)11-8-6-5-7-9-11/h5-9H,3-4,10H2,1-2H3",CCOP(=O)(CS(=O)(=O)c1ccccc1)OCC,501.49492668884426,False,['56069-39-7'],0.9992103927,1,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t275638
POOL-00036039,"InChI=1S/C10H10O6/c1-6(11)14-4-8-3-9(13)10(5-15-8)16-7(2)12/h3,5H,4H2,1-2H3",CC(=O)OCc1cc(=O)c(OC(C)=O)co1,458.62221317738056,False,['26209-93-8'],0.9948161141,1,,,,$398.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009268
POOL-00002430,"InChI=1S/C10H9FO4S/c1-15-10(12)6-7-16(13,14)9-4-2-8(11)3-5-9/h2-7H,1H3",COC(=O)C=CS(=O)(=O)c1ccc(F)cc1,502.1254964912926,False,['114140-99-7'],0.9960047086,1,,,,$106.00/10MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t247693
POOL-00030781,"InChI=1S/C12H14O4/c1-2-15-12(14)9-16-11(13)8-10-6-4-3-5-7-10/h3-7H,2,8-9H2,1H3",CCOC(=O)COC(=O)Cc1ccccc1,345.2962099227437,False,['91497-39-1'],0.9953645873,1,,,,,,
POOL-00027896,"InChI=1S/C13H14O6/c1-16-11(14)9-10(12(15)17-2)19-13(18-9)8-6-4-3-5-7-8/h3-7,9-10,13H,1-2H3",COC(=O)C1OC(c2ccccc2)OC1C(=O)OC,433.4610630523384,False,"['38270-72-3', '153983-70-1']",0.9950564818,1,,,,,,
POOL-00037951,"InChI=1S/C11H15O4P/c1-3-14-16(13,15-4-2)11(12)10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3",CCOP(=O)(OCC)C(=O)c1ccccc1,378.2308529554858,False,['3277-27-8'],0.9999352168,1,,,,$49.80/1 G,"Available to ship on March 15, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/448796
POOL-00036352,"InChI=1S/C14H19NO4/c1-6-18-13(16)11-8(3)12(14(17)19-7-2)10(5)15-9(11)4/h6-7H2,1-5H3",CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1C,466.40769518920456,False,['1150-55-6'],1.0014887354,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s443506
POOL-00032879,"InChI=1S/C14H18O5/c1-4-19-14(16)8-6-11(15)10-5-7-12(17-2)13(9-10)18-3/h5,7,9H,4,6,8H2,1-3H3",CCOC(=O)CCC(=O)c1ccc(OC)c(OC)c1,453.14958774234486,False,['56872-60-7'],0.9949860854,1,,,,$134.00/250 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph010465
POOL-00040582,"InChI=1S/C10H12O4/c1-4-13-10(12)9-6(2)5-8(11)14-7(9)3/h5H,4H2,1-3H3",CCOC(=O)c1c(C)cc(=O)oc1C,376.8232922481279,False,['3385-34-0'],0.9953159369,1,"$92.40
Each/25 g",Check Availability,https://www.fishersci.com/shop/products/ethyl-isodehydroacetate-95-thermo-scientific/AC373900250#3385-34-0,$131.00/25 G,"Estimated to ship on April 05, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/e33408
POOL-00018445,"InChI=1S/C11H16O5S/c1-14-10-4-6-11(7-5-10)15-8-3-9-16-17(2,12)13/h4-7H,3,8-9H2,1-2H3",COc1ccc(OCCCOS(C)(=O)=O)cc1,423.6799418941322,False,['125714-79-6'],0.9952472581,1,,,,,,
POOL-00028641,"InChI=1S/C11H18O6/c1-5-14-9(12)7-8(10(13)15-6-2)17-11(3,4)16-7/h7-8H,5-6H2,1-4H3",CCOC(=O)C1OC(C)(C)OC1C(=O)OCC,270.3367812284297,False,"['91967-11-2', '56543-05-6']",0.9999258451,1,,,,,,
POOL-00016436,"InChI=1S/C9H9F3O5S/c1-15-6-3-7(16-2)5-8(4-6)17-18(13,14)9(10,11)12/h3-5H,1-2H3",COc1cc(OC)cc(OS(=O)(=O)C(F)(F)F)c1,501.2449119700564,False,['60319-09-7'],0.998700251,1,,,,,,
POOL-00009714,"InChI=1S/C14H19NO4/c1-3-18-13(16)12(14(17)19-4-2)9-8-11-7-5-6-10-15-11/h5-7,10,12H,3-4,8-9H2,1-2H3",CCOC(=O)C(CCc1ccccn1)C(=O)OCC,387.1668081434706,False,['84199-92-8'],1.0032933872,1,,,,$134.00/5 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph001333
POOL-00024259,"InChI=1S/C10H9BrO4/c1-6(12)14-8-3-4-10(9(11)5-8)15-7(2)13/h3-5H,1-2H3",CC(=O)Oc1ccc(OC(C)=O)c(Br)c1,400.4089037414233,False,['52376-16-6'],1.001296177,1,,,,$152.00/25 G,"Estimated to ship on April 17, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/558753
POOL-00022957,"InChI=1S/C11H13NO3/c1-7(2)15-11(14)10-9(8(3)13)5-4-6-12-10/h4-7H,1-3H3",CC(=O)c1cccnc1C(=O)OC(C)C,385.1743532955768,False,['195812-68-1'],0.9985024726,1,,,,$29.40/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/atlanticresearchchemicalsltd/atc311765789?context=bbe
POOL-00038309,"InChI=1S/C13H14O5/c1-16-10-4-3-8(5-11(10)17-2)13(15)9-6-12(14)18-7-9/h3-5,9H,6-7H2,1-2H3",COc1ccc(C(=O)C2COC(=O)C2)cc1OC,480.26998962825735,False,['62096-81-5'],0.9920038055,1,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s287407
POOL-00012581,"InChI=1S/C14H17BrO4/c1-3-18-13(16)11(14(17)19-4-2)9-10-7-5-6-8-12(10)15/h5-8,11H,3-4,9H2,1-2H3",CCOC(=O)C(Cc1ccccc1Br)C(=O)OCC,426.8270341177844,False,['66192-11-8'],1.0023981452,1,,,,,,
POOL-00011742,"InChI=1S/C11H16FO5PS/c1-3-16-18(13,17-4-2)11(12)19(14,15)10-8-6-5-7-9-10/h5-9,11H,3-4H2,1-2H3",CCOP(=O)(OCC)C(F)S(=O)(=O)c1ccccc1,535.4637894220191,False,['114968-97-7'],0.9992719605,1,,,,,,
POOL-00014090,"InChI=1S/C11H11NO3/c1-15-11(14)10(12-8-13)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3",COC(=O)C(Cc1ccccc1)N=C=O,368.6792407977402,False,['56753-76-5'],1.0018865321,1,,,,$946.40/1 g,Ships in 30 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/enah304e758d?context=bbe
POOL-00031338,"InChI=1S/C13H11F3O4/c1-2-20-12(19)11(18)7-10(17)8-3-5-9(6-4-8)13(14,15)16/h3-6H,2,7H2,1H3",CCOC(=O)C(=O)CC(=O)c1ccc(C(F)(F)F)cc1,517.4129604955889,False,['613240-19-0'],0.9975225432,1,,,,,,
POOL-00032707,"InChI=1S/C9H10O4S/c1-7(10)8-3-5-9(6-4-8)13-14(2,11)12/h3-6H,1-2H3",CC(=O)c1ccc(OS(C)(=O)=O)cc1,430.3846880307338,False,['69497-83-2'],0.9917509451,1,,,,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009144
POOL-00028229,"InChI=1S/C9H9BrO3S/c1-14(12,13)8-4-2-7(3-5-8)9(11)6-10/h2-5H,6H2,1H3",CS(=O)(=O)c1ccc(C(=O)CBr)cc1,433.6298005285702,False,['50413-24-6'],1.000301478,1,"$64.10
Each/25 g",Check Availability,,$13.20/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97b9f22b?context=bbe
POOL-00014507,"InChI=1S/C12H16O3/c1-12(2,3)8-5-6-10(15-4)9(7-8)11(13)14/h5-7H,1-4H3,(H,13,14)",COc1ccc(C(C)(C)C)cc1C(=O)O,374.94388858544266,False,['73469-54-2'],1.0027386184,1,"$280.50
Each of 1/5 g",Check Availability,https://www.fishersci.com/shop/products/5-tert-butyl-2-methoxybenzoic-acid-98-thermo-scientific/AAL1783306#73469-54-2,$11.00/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97f06d0b?context=bbe
POOL-00008745,"InChI=1S/C14H15FO5/c1-2-18-13(17)12(16)9-4-5-11(15)10(8-9)14-19-6-3-7-20-14/h4-5,8,14H,2-3,6-7H2,1H3",CCOC(=O)C(=O)c1ccc(F)c(C2OCCCO2)c1,508.2857688614138,False,['951888-37-2'],1.0001665281,1,,,,,,
POOL-00016004,"InChI=1S/C9H10O4S/c1-13-9(10)7-3-5-8(6-4-7)14(2,11)12/h3-6H,1-2H3",COC(=O)c1ccc(S(C)(=O)=O)cc1,430.3846880307338,False,['22821-70-1'],0.9915528423,1,,,,$25.30/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh324ab788?context=bbe
POOL-00032840,"InChI=1S/C13H16O7/c1-4-17-11(14)8-7-20-10(13(16)19-6-3)9(8)12(15)18-5-2/h7H,4-6H2,1-3H3",CCOC(=O)c1coc(C(=O)OCC)c1C(=O)OCC,465.3179914550128,False,['7251-41-4'],1.0013211612,1,,,,,,
POOL-00041048,"InChI=1S/C11H17O5PS/c1-4-14-17(12,15-5-2)16-10-6-8-11(9-7-10)18(3)13/h6-9H,4-5H2,1-3H3",CCOP(=O)(OCC)Oc1ccc(S(C)=O)cc1,435.2517236188381,False,['6552-21-2'],0.9986041867,1,"$470.50
Each of 1/nan",Check Availability,,$409.00/25 MG,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/34533
POOL-00041234,"InChI=1S/C12H11NO5/c14-10-6-7-11(15)13(10)18-12(16)17-8-9-4-2-1-3-5-9/h1-5H,6-8H2",O=C(OCc1ccccc1)ON1C(=O)CCC1=O,454.6159309597646,False,['13139-17-8'],1.002322781,1,"$64.60
Each/25 g",Check Availability,https://www.fishersci.com/shop/products/n-benzyloxycarbonyloxy-succinimide-99-thermo-scientific/AAA1215314#13139-17-8,,,
POOL-00034108,"InChI=1S/C14H20O5/c1-3-5-7-18-13(15)11-9-17-10-12(11)14(16)19-8-6-4-2/h9-10H,3-8H2,1-2H3",CCCCOC(=O)c1cocc1C(=O)OCCCC,371.2237521852572,False,['107821-61-4'],0.9958753655,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s389404
POOL-00038207,"InChI=1S/C9H12O4S/c1-14(10,11)13-8-7-12-9-5-3-2-4-6-9/h2-6H,7-8H2,1H3",CS(=O)(=O)OCCOc1ccccc1,357.6581610666118,False,['141482-06-6'],0.9917617089,1,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s877239
POOL-00033301,"InChI=1S/C14H12O3S/c1-11(15)12-7-9-14(10-8-12)18(16,17)13-5-3-2-4-6-13/h2-10H,1H3",CC(=O)c1ccc(S(=O)(=O)c2ccccc2)cc1,655.9451089730402,False,['65085-83-8'],0.9990591043,1,,,,$68.10/100 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/cds000813
POOL-00040514,"InChI=1S/C14H18O6/c1-5-20-13(16)8-10(15)9-6-11(17-2)14(19-4)12(7-9)18-3/h6-7H,5,8H2,1-4H3",CCOC(=O)CC(=O)c1cc(OC)c(OC)c(OC)c1,469.4326500328561,False,['3044-56-2'],0.994570844,1,,,,$117.00/5 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/513059
POOL-00035148,"InChI=1S/C12H14O3S/c13-11-8-4-5-9-12(11)16(14,15)10-6-2-1-3-7-10/h1-3,6-7,12H,4-5,8-9H2",O=C1CCCCC1S(=O)(=O)c1ccccc1,476.24515384041945,False,['73843-10-4'],1.0030397686,1,,,,,,
POOL-00038114,InChI=1S/C15H10O3/c16-13(11-7-3-1-4-8-11)15(18)14(17)12-9-5-2-6-10-12/h1-10H,O=C(C(=O)c1ccccc1)C(=O)c1ccccc1,532.1504834580176,False,['643-75-4'],0.9973100575,1,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t275697
POOL-00028670,"InChI=1S/C14H18O4/c1-17-11-6-5-10(9-12(11)18-2)14(13(15)16)7-3-4-8-14/h5-6,9H,3-4,7-8H2,1-2H3,(H,15,16)",COc1ccc(C2(C(=O)O)CCCC2)cc1OC,447.1072554873152,False,['43129-41-5'],0.9914651111,1,,,,$50.60/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chembridgecorporation/ch4017884760?context=bbe
POOL-00028563,"InChI=1S/C15H11FO4/c1-19-14-8-10(9-17)2-7-13(14)20-15(18)11-3-5-12(16)6-4-11/h2-9H,1H3",COc1cc(C=O)ccc1OC(=O)c1ccc(F)cc1,634.8218150192176,False,['321726-13-0'],0.9990156703,1,,,,$45.50/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena018105111?context=bbe
POOL-00041218,"InChI=1S/C12H13NO6/c1-3-18-11(14)8-5-9(12(15)19-4-2)7-10(6-8)13(16)17/h5-7H,3-4H2,1-2H3",CCOC(=O)c1cc(C(=O)OCC)cc([N+](=O)[O-])c1,474.69111408935714,False,['10560-13-1'],1.0019857678,1,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s39684
POOL-00031515,"InChI=1S/C13H10O3S/c14-10-11-6-4-5-9-13(11)17(15,16)12-7-2-1-3-8-12/h1-10H",O=Cc1ccccc1S(=O)(=O)c1ccccc1,630.7239678558384,False,['126076-76-4'],0.9989687298,1,,,,$165.00/250 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h98b97e1c?context=bbe
POOL-00039767,"InChI=1S/C14H22O4/c15-13(17-11-7-3-1-4-8-11)14(16)18-12-9-5-2-6-10-12/h11-12H,1-10H2",O=C(OC1CCCCC1)C(=O)OC1CCCCC1,258.1691168536663,False,['620-82-6'],1.000996726,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s519200
POOL-00006084,"InChI=1S/C14H25NO4/c1-10(2)14(11(16)17)6-8-15(9-7-14)12(18)19-13(3,4)5/h10H,6-9H2,1-5H3,(H,16,17)",CC(C)C1(C(=O)O)CCN(C(=O)OC(C)(C)C)CC1,348.9476900284424,False,['1093396-57-6'],0.9983946231,1,,,,$139.70/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chemscenellc/ciah9884f5ad?context=bbe
POOL-00007251,"InChI=1S/C8H7BrO3S/c1-13(11,12)8-3-2-6(5-10)4-7(8)9/h2-5H,1H3",CS(=O)(=O)c1ccc(C=O)cc1Br,436.7024032038308,False,['254878-96-1'],0.9985986895,1,,,,$85.10/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/accelachembioinc/ac5372909958?context=bbe
POOL-00020640,"InChI=1S/C12H14O4S2/c1-3-17(13,14)9-11-5-7-12(8-6-11)10-18(15,16)4-2/h3-8H,1-2,9-10H2",C=CS(=O)(=O)Cc1ccc(CS(=O)(=O)C=C)cc1,578.8227554205864,False,['53061-16-8'],0.9979326055,1,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s983357
POOL-00034777,"InChI=1S/C11H9NO6S/c1-11(2)17-9(13)7(10(14)18-11)5-6-3-4-8(19-6)12(15)16/h3-5H,1-2H3",CC1(C)OC(=O)C(=Cc2ccc([N+](=O)[O-])s2)C(=O)O1,578.0815110330989,False,['62390-99-2'],1.001607413,1,,,,$28.60/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/l307440
POOL-00038967,"InChI=1S/C12H18O4S2/c1-7(2)15-10(13)9(11(14)16-8(3)4)12-17-5-6-18-12/h7-8H,5-6H2,1-4H3",CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,329.0889112034554,False,['50512-35-1'],1.0012811002,1,,,,$127.00/50 MG,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/76547
POOL-00029052,"InChI=1S/C13H11NO6/c1-13(2)19-11(15)10(12(16)20-13)7-8-3-5-9(6-4-8)14(17)18/h3-7H,1-2H3",CC1(C)OC(=O)C(=Cc2ccc([N+](=O)[O-])cc2)C(=O)O1,592.2534812482793,False,['15795-62-7'],1.0025447045,1,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s45412
POOL-00016434,"InChI=1S/C10H12O5S2/c11-16(12)7-6-10(8-16)17(13,14)15-9-4-2-1-3-5-9/h1-5,10H,6-8H2",O=S1(=O)CCC(S(=O)(=O)Oc2ccccc2)C1,588.8432450708021,False,['17153-56-9'],0.9996462321,1,,,,$68.10/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s938661
